PID,GrLivArea,SalePrice,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,Lot_Frontage_%,Living_Area_%of_Lot,Interior_Area_%of_Lot,1stFlr_%of_Living_Area,Total_Bathrooms_prorated,Kitchens_prorated,Home_Age,Yrs_Since_Remodel
533241010,1694,200000,60,FV,114.0,8314,Pave,Pave,2,Lvl,1,Corner,0,Somerst,Norm,Norm,1Fam,2Story,6,4,1997,1998,Hip,CompShg,Wd Sdng,Wd Sdng,No Veneer,0.0,2,2,PConc,4,3,1,1,0.0,1,0.0,569.0,569.0,GasA,4,Y,3,854,840,0,0.0,0.0,2,1,3,1,3,6,6,1,3,BuiltIn,1997.0,1,1.0,434.0,3,3,2,0,382,0,0,110,0,0,4,No Misc Feature,0,11,2006,WD ,Normal,0.013711811402453693,0.2037527062785663,0.3243925908106808,0.5041322314049587,2.875,0.8,9,8
534276180,1074,124000,20,RL,74.0,7450,Pave,No Alley Access,2,Lvl,1,Inside,0,NAmes,Norm,Norm,1Fam,1Story,4,4,1956,1956,Hip,CompShg,Wd Sdng,Wd Sdng,No Veneer,0.0,1,2,CBlock,3,3,1,3,438.0,2,206.0,250.0,894.0,GasA,3,Y,3,1074,0,0,0.0,0.0,1,0,2,1,3,6,5,1,4,Detchd,1966.0,1,2.0,396.0,3,3,2,0,72,0,0,0,0,0,2,No Misc Feature,0,1,2007,WD ,Normal,0.009932885906040268,0.14416107382550336,0.31731543624161074,1.0,1.0,0.8,51,51
527163010,1655,175900,60,RL,75.0,10000,Pave,No Alley Access,2,Lvl,1,Corner,0,Gilbert,Norm,Norm,1Fam,2Story,5,4,1993,1994,Gable,CompShg,HdBoard,HdBoard,No Veneer,0.0,1,2,PConc,4,3,1,1,0.0,1,0.0,763.0,763.0,GasA,3,Y,3,763,892,0,0.0,0.0,2,1,3,1,2,7,6,1,3,Attchd,1993.0,3,2.0,440.0,3,3,2,157,84,0,0,0,0,0,0,No Misc Feature,0,4,2010,WD ,Normal,0.0075,0.1655,0.2858,0.4610271903323263,2.875,0.6000000000000001,17,16
907194020,1792,231500,60,RL,80.0,12435,Pave,No Alley Access,3,Lvl,1,Inside,0,CollgCr,Norm,Norm,1Fam,2Story,6,4,2001,2001,Gable,CompShg,VinylSd,VinylSd,BrkFace,172.0,2,2,PConc,4,3,1,6,361.0,1,0.0,602.0,963.0,GasA,4,Y,3,963,829,0,0.0,0.0,2,1,3,1,3,7,6,1,3,Attchd,2001.0,2,2.0,564.0,3,3,2,0,96,0,245,0,0,0,0,No Misc Feature,0,5,2008,WD ,Normal,0.006433453960595094,0.14410936871733013,0.26690792119018897,0.5373883928571429,2.875,0.8,7,7
907187010,1779,217000,60,RL,72.0,13426,Pave,No Alley Access,2,Lvl,1,Corner,0,CollgCr,Norm,Norm,1Fam,2Story,6,4,1999,2000,Gable,CompShg,VinylSd,VinylSd,No Veneer,0.0,2,2,PConc,4,3,2,6,894.0,1,0.0,57.0,951.0,GasA,4,Y,3,951,828,0,1.0,0.0,2,1,3,1,3,7,6,1,3,Attchd,1999.0,3,2.0,586.0,3,3,2,208,107,0,0,0,0,0,0,No Misc Feature,0,9,2006,WD ,Normal,0.005362729033219127,0.1325040965291226,0.24698346491881423,0.5345699831365935,3.625,0.8,7,6
908151050,1426,159500,60,RL,75.0,7950,Pave,No Alley Access,2,Bnk,1,Corner,0,Edwards,Norm,Norm,1Fam,2Story,5,5,1977,1977,Hip,CompShg,HdBoard,Plywood,BrkFace,140.0,1,2,CBlock,3,3,1,4,535.0,1,0.0,155.0,690.0,GasA,2,Y,3,698,728,0,0.0,0.0,1,1,3,1,2,6,6,0,0,Attchd,1977.0,3,2.0,440.0,3,3,2,252,0,0,0,0,0,0,3,No Misc Feature,0,7,2009,WD ,Normal,0.009433962264150943,0.17937106918238993,0.32150943396226417,0.4894810659186536,1.875,0.6000000000000001,32,32
528102140,2772,462000,60,RL,110.0,14257,Pave,No Alley Access,3,Lvl,1,Inside,0,NridgHt,PosN,Norm,1Fam,2Story,8,4,2007,2007,Hip,CompShg,VinylSd,VinylSd,Stone,726.0,3,2,PConc,5,3,1,6,1360.0,1,0.0,416.0,1776.0,GasA,4,Y,3,1794,978,0,1.0,0.0,3,1,4,1,4,10,6,3,4,BuiltIn,2007.0,3,3.0,754.0,3,3,2,135,64,0,0,0,0,0,0,No Misc Feature,0,6,2009,WD ,Normal,0.007715508171424563,0.194430805919899,0.37188749386266395,0.6471861471861472,4.625,1.0,2,2
534125080,1556,154000,60,RL,78.0,11700,Pave,No Alley Access,3,Lvl,1,Inside,0,NWAmes,RRAn,Norm,1Fam,2Story,5,5,1968,1968,Gable,CompShg,MetalSd,MetalSd,No Veneer,0.0,1,2,CBlock,3,3,1,3,298.0,1,0.0,429.0,727.0,GasA,4,Y,3,829,727,0,0.0,0.0,1,1,4,1,2,8,6,0,0,Attchd,1968.0,1,2.0,441.0,3,3,2,0,0,0,0,0,0,0,0,No Misc Feature,0,5,2009,WD ,Normal,0.006666666666666667,0.13299145299145299,0.23282051282051283,0.5327763496143959,1.875,0.6000000000000001,41,41
528321010,2794,403000,60,RL,174.0,15138,Pave,No Alley Access,2,Lvl,1,Inside,0,NoRidge,Norm,Norm,1Fam,2Story,7,4,1995,1996,Gable,CompShg,VinylSd,VinylSd,BrkFace,506.0,2,2,PConc,4,3,1,6,689.0,1,0.0,773.0,1462.0,GasA,4,Y,3,1490,1304,0,1.0,0.0,2,1,4,1,4,9,6,1,3,Attchd,1995.0,3,3.0,810.0,3,3,2,0,146,202,0,0,0,0,0,No Misc Feature,0,7,2009,WD ,Normal,0.011494252873563218,0.18456863522261857,0.3346545118245475,0.5332856120257695,3.625,1.0,14,13
914475090,1285,190000,80,RL,74.0,9620,Pave,No Alley Access,3,Lvl,1,Inside,0,Mitchel,Norm,Norm,1Fam,SLvl,5,6,1977,1977,Gable,CompShg,Plywood,Plywood,No Veneer,0.0,1,2,CBlock,3,3,1,5,679.0,1,0.0,564.0,1243.0,GasA,2,Y,3,1285,0,0,0.0,1.0,2,0,3,1,3,6,6,1,2,Attchd,1977.0,1,2.0,473.0,3,3,2,375,26,0,0,0,0,0,4,Shed,80,5,2010,WD ,Normal,0.007692307692307693,0.13357588357588357,0.31195426195426196,1.0,2.0,0.8,33,33
534451120,869,85500,30,RL,51.0,5900,Pave,No Alley Access,2,Bnk,1,Inside,0,BrkSide,Norm,Norm,1Fam,1Story,3,6,1923,1958,Gable,CompShg,Wd Sdng,Wd Sdng,No Veneer,0.0,1,2,PConc,4,3,1,1,0.0,1,0.0,440.0,440.0,GasA,2,Y,2,869,0,0,0.0,0.0,1,0,2,1,1,4,6,0,0,No Garage,1923.0,0,0.0,0.0,0,0,2,0,0,0,0,0,0,0,0,No Misc Feature,0,8,2006,WD ,Normal,0.00864406779661017,0.14728813559322035,0.22186440677966102,1.0,1.0,0.4,83,48
902202090,1499,140000,50,RM,75.0,9000,Pave,No Alley Access,3,Lvl,1,Corner,0,OldTown,Norm,Norm,1Fam,1.5Fin,4,5,1946,1950,Gable,CompShg,MetalSd,MetalSd,No Veneer,0.0,1,2,CBlock,3,3,1,3,445.0,1,0.0,459.0,904.0,GasA,4,Y,2,904,595,0,0.0,0.0,1,0,3,1,2,5,6,1,1,Detchd,1959.0,1,3.0,869.0,3,4,2,0,20,0,0,0,0,0,0,No Misc Feature,0,6,2008,WD ,Normal,0.008333333333333333,0.16655555555555557,0.3635555555555556,0.6030687124749833,1.0,0.6000000000000001,62,58
909131125,1928,160000,190,RH,59.12272945985412,7082,Pave,No Alley Access,3,Lvl,1,Inside,0,SWISU,Norm,Norm,2fmCon,2Story,4,7,1916,1995,Gable,CompShg,VinylSd,VinylSd,No Veneer,0.0,1,2,PConc,3,3,2,1,0.0,1,0.0,686.0,686.0,GasA,3,Y,3,948,980,0,0.0,0.0,2,0,5,2,2,10,6,0,0,No Garage,1916.0,0,0.0,0.0,0,0,0,0,0,228,0,0,0,0,0,No Misc Feature,0,7,2006,WD ,Normal,0.008348309723221424,0.27223948037277607,0.3691047726630895,0.491701244813278,2.0,1.2000000000000002,90,11
909427230,2340,266500,70,RL,66.0,9042,Pave,No Alley Access,3,Lvl,1,Inside,0,Crawfor,Norm,Norm,1Fam,2Story,6,8,1941,2006,Gable,CompShg,CemntBd,CmentBd,No Veneer,0.0,3,3,Stone,3,4,1,6,275.0,1,0.0,877.0,1152.0,GasA,4,Y,3,1188,1152,0,0.0,0.0,2,0,4,1,3,9,6,2,4,Attchd,1941.0,2,1.0,252.0,3,3,2,0,60,0,0,0,0,0,4,Shed,2500,5,2010,WD ,Normal,0.0072992700729927005,0.258792302587923,0.41406768414067685,0.5076923076923077,2.0,0.8,69,4
909475040,2365,315000,20,RL,128.68354848470173,17597,Pave,No Alley Access,3,Bnk,1,Inside,0,Crawfor,Norm,Norm,1Fam,1Story,6,8,1971,2009,Hip,CompShg,BrkFace,BrkFace,No Veneer,0.0,2,3,CBlock,4,3,1,6,803.0,5,419.0,581.0,1803.0,GasA,2,Y,3,2365,0,0,1.0,0.0,2,0,3,1,4,7,5,2,4,Attchd,1971.0,3,2.0,551.0,3,3,2,200,144,0,0,0,0,0,4,No Misc Feature,0,7,2009,WD ,Normal,0.007312811756816601,0.13439790873444338,0.2681707109166335,1.0,2.75,1.0,38,0
533242030,1568,221000,20,FV,60.0,7180,Pave,Pave,2,Lvl,1,Inside,0,Somerst,Norm,Norm,1Fam,1Story,7,4,2001,2002,Gable,CompShg,CemntBd,CmentBd,No Veneer,0.0,2,2,PConc,4,3,1,1,0.0,1,0.0,1568.0,1568.0,GasA,4,Y,3,1568,0,0,0.0,0.0,2,0,3,1,3,6,6,1,3,Attchd,2001.0,2,2.0,564.0,3,3,2,0,266,0,0,0,0,0,0,No Misc Feature,0,9,2006,WD ,Normal,0.008356545961002786,0.21838440111420612,0.5153203342618384,1.0,2.0,0.8,5,4
528120170,1531,300000,20,RL,77.0,10872,Pave,No Alley Access,2,Lvl,1,Inside,0,NridgHt,Norm,Norm,1Fam,1Story,8,4,2006,2006,Gable,CompShg,VinylSd,VinylSd,Stone,122.0,2,2,PConc,5,4,3,6,1037.0,1,0.0,467.0,1504.0,GasA,4,Y,3,1531,0,0,1.0,0.0,2,0,2,1,4,6,6,1,4,Attchd,2006.0,3,3.0,700.0,3,3,2,184,52,0,0,0,0,0,0,No Misc Feature,0,2,2009,WD ,Normal,0.007082413539367182,0.1408204562178072,0.3435430463576159,1.0,2.75,1.0,3,3
902100010,960,103000,30,RM,60.0,6978,Pave,No Alley Access,3,Bnk,1,Inside,0,OldTown,Artery,Norm,1Fam,1Story,4,6,1926,1980,Gable,CompShg,MetalSd,MetalSd,No Veneer,0.0,2,3,BrkTil,3,3,1,1,0.0,1,0.0,850.0,850.0,GasA,2,Y,3,960,0,0,0.0,0.0,1,0,2,1,2,5,6,0,0,Detchd,1981.0,2,2.0,576.0,3,3,2,0,0,116,0,0,0,0,0,No Misc Feature,0,4,2007,WD ,Normal,0.008598452278589854,0.13757523645743766,0.34193178561192317,1.0,1.0,0.6000000000000001,81,27
535179060,1392,166000,20,RL,80.0,11900,Pave,No Alley Access,2,Lvl,1,Corner,0,NAmes,Norm,Norm,1Fam,1Story,5,4,1957,1957,Gable,CompShg,HdBoard,HdBoard,BrkFace,387.0,1,2,CBlock,3,3,1,3,1040.0,1,0.0,352.0,1392.0,GasA,2,Y,2,1392,0,0,1.0,0.0,1,1,3,1,2,6,6,2,4,Attchd,1957.0,2,2.0,458.0,3,3,2,0,0,0,0,192,0,0,0,No Misc Feature,0,6,2008,WD ,Normal,0.0067226890756302525,0.11697478991596638,0.27243697478991596,1.0,2.625,0.6000000000000001,51,51
534276070,1138,145000,80,RL,65.0,10482,Pave,No Alley Access,3,Lvl,1,Inside,0,NAmes,Norm,Norm,1Fam,SLvl,5,7,1958,1958,Hip,CompShg,VinylSd,VinylSd,BrkFace,63.0,1,3,CBlock,3,3,3,6,507.0,1,0.0,81.0,588.0,GasA,4,Y,3,1138,0,0,0.0,1.0,1,0,3,1,2,6,6,0,0,Attchd,1958.0,2,1.0,264.0,3,3,2,224,0,0,0,0,0,0,1,No Misc Feature,0,6,2007,WD ,Normal,0.006201106659034536,0.10856706735355848,0.18984926540736502,1.0,1.0,0.6000000000000001,49,49
905452140,1855,136900,50,RL,75.0,9525,Pave,No Alley Access,3,Lvl,1,Inside,0,Edwards,Norm,Norm,1Fam,1.5Fin,5,3,1954,1972,Gable,CompShg,Wd Sdng,Wd Sdng,No Veneer,0.0,1,2,CBlock,3,2,1,3,444.0,1,0.0,550.0,994.0,GasA,3,Y,3,1216,639,0,0.0,0.0,2,0,4,1,2,7,6,0,0,Attchd,1954.0,1,1.0,325.0,3,3,2,182,0,0,0,0,0,0,0,No Misc Feature,0,10,2006,WD ,Normal,0.007874015748031496,0.194750656167979,0.3332283464566929,0.6555256064690027,2.0,0.6000000000000001,52,34
528387030,2232,263550,60,RL,74.78257955599162,11692,Pave,No Alley Access,2,Lvl,1,Inside,0,NoRidge,Norm,Norm,1Fam,2Story,7,4,1993,1994,Gable,CompShg,HdBoard,HdBoard,BrkFace,372.0,2,2,PConc,4,3,1,6,624.0,1,0.0,549.0,1173.0,GasA,4,Y,3,1215,1017,0,1.0,0.0,2,1,3,1,3,8,6,1,3,Attchd,1993.0,2,2.0,623.0,3,3,2,173,165,0,0,0,0,0,0,No Misc Feature,0,10,2009,WD ,Normal,0.006396046831679064,0.19089976052001367,0.34450906602805337,0.5443548387096774,3.625,0.8,16,15
534277090,1362,140000,20,RL,60.44264255936716,9450,Pave,No Alley Access,2,Lvl,1,Corner,0,NAmes,Norm,Norm,1Fam,1Story,3,4,1957,1957,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,160.0,1,2,CBlock,3,3,1,4,775.0,1,0.0,265.0,1040.0,GasA,2,Y,3,1362,0,0,1.0,0.0,1,0,3,1,2,6,6,1,4,Attchd,1982.0,2,3.0,768.0,3,3,2,0,0,84,0,0,0,0,3,No Misc Feature,0,5,2009,WD ,Normal,0.006396046831679064,0.14412698412698413,0.33544973544973544,1.0,1.75,0.6000000000000001,52,52
534104100,1812,205000,60,FV,66.43969471788026,7500,Pave,No Alley Access,3,Lvl,1,Inside,0,Somerst,Norm,Norm,1Fam,2Story,6,4,2002,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,2,2,PConc,4,3,1,1,0.0,1,0.0,952.0,952.0,GasA,4,Y,3,952,860,0,0.0,0.0,2,1,3,1,2,7,6,1,3,Attchd,2002.0,2,2.0,469.0,3,3,2,144,112,0,0,0,0,0,0,No Misc Feature,0,4,2008,WD ,Normal,0.008858625962384034,0.2416,0.43106666666666665,0.5253863134657837,2.875,0.6000000000000001,6,6
902207220,3493,295000,75,RM,87.0,18386,Pave,No Alley Access,3,Lvl,1,Inside,0,OldTown,Norm,Norm,1Fam,2.5Fin,6,8,1880,2002,Gable,CompShg,CemntBd,CmentBd,No Veneer,0.0,1,2,BrkTil,3,3,1,1,0.0,1,0.0,1470.0,1470.0,GasA,4,Y,3,1675,1818,0,0.0,0.0,3,0,3,1,3,10,6,1,5,Attchd,2003.0,1,3.0,870.0,3,3,2,302,0,0,0,0,0,0,0,No Misc Feature,0,5,2008,WD ,Normal,0.00473186119873817,0.1899815076688785,0.317252257152181,0.4795304895505296,3.0,0.8,128,6
902300215,1416,153900,50,RM,100.0,12665,Pave,Grvl,2,Lvl,1,Inside,0,OldTown,Artery,Norm,1Fam,1.5Fin,4,7,1915,1950,Gable,CompShg,Wd Sdng,Wd Sdng,No Veneer,0.0,1,2,BrkTil,3,3,2,1,0.0,1,0.0,876.0,876.0,GasA,3,Y,3,876,540,0,0.0,0.0,1,1,4,1,2,7,6,1,4,Detchd,1949.0,1,3.0,720.0,3,3,2,418,0,194,0,0,0,0,0,No Misc Feature,0,6,2008,WD ,Normal,0.007895775759968417,0.11180418476115278,0.23782076589024873,0.6186440677966102,1.875,0.6000000000000001,93,58
534176140,1093,158500,20,RL,88.0,10738,Pave,No Alley Access,2,Lvl,1,Corner,0,NWAmes,Norm,Norm,1Fam,1Story,5,6,1966,1966,Hip,CompShg,HdBoard,HdBoard,No Veneer,0.0,1,2,CBlock,3,3,1,5,792.0,1,0.0,301.0,1093.0,GasA,3,Y,3,1093,0,0,1.0,0.0,2,0,3,1,2,6,6,1,2,Attchd,1966.0,2,2.0,484.0,3,3,2,224,0,0,0,0,0,0,3,Shed,400,11,2007,WD ,Normal,0.008195194635872602,0.10178804246600857,0.24864965542931644,1.0,2.75,0.6000000000000001,41,41
902128160,1072,130000,30,RM,60.0,7200,Pave,No Alley Access,3,Lvl,1,Inside,0,OldTown,Norm,Norm,1Fam,1Story,4,7,1940,1950,Gable,CompShg,VinylSd,VinylSd,Stone,279.0,1,2,CBlock,3,3,1,1,0.0,1,0.0,808.0,808.0,GasA,4,Y,3,1072,0,0,0.0,0.0,1,0,2,1,2,5,6,2,4,Detchd,1940.0,1,2.0,379.0,3,3,2,0,0,0,0,0,0,0,0,No Misc Feature,0,5,2007,WD ,Normal,0.008333333333333333,0.14888888888888888,0.31375,1.0,1.0,0.6000000000000001,67,57
527451180,987,96000,160,RM,21.0,1680,Pave,No Alley Access,3,Lvl,1,Inside,0,BrDale,Norm,Norm,Twnhs,2Story,5,4,1971,1971,Gable,CompShg,HdBoard,HdBoard,BrkFace,504.0,1,2,CBlock,3,3,1,3,156.0,1,0.0,327.0,483.0,GasA,2,Y,3,483,504,0,0.0,0.0,1,1,2,1,2,5,6,0,0,Detchd,1971.0,1,1.0,264.0,3,3,2,275,0,0,0,0,0,0,0,No Misc Feature,0,2,2010,COD,Normal,0.0125,0.5875,1.0321428571428573,0.48936170212765956,1.875,0.6000000000000001,39,39
905402070,1383,122000,20,RL,100.00219221330217,15635,Pave,No Alley Access,2,Lvl,1,CulDSac,0,Edwards,Norm,Norm,1Fam,1Story,3,4,1954,1954,Gable,CompShg,VinylSd,VinylSd,No Veneer,0.0,1,2,CBlock,0,0,0,0,0.0,0,0.0,0.0,0.0,GasA,2,Y,3,1383,0,0,0.0,0.0,1,0,2,1,2,6,3,0,0,Attchd,1980.0,1,2.0,498.0,2,3,2,0,0,90,0,110,0,0,0,No Misc Feature,0,10,2009,WD ,Normal,0.006396046831679064,0.08845538855132715,0.12030700351774865,1.0,1.0,0.6000000000000001,55,55
916382110,1641,316500,20,RL,79.0,14463,Pave,No Alley Access,2,HLS,1,Corner,0,Timber,Norm,Norm,1Fam,1Story,8,4,2008,2008,Gable,CompShg,CemntBd,CmentBd,BrkFace,406.0,3,2,PConc,5,3,4,6,1115.0,1,0.0,526.0,1641.0,GasA,4,Y,3,1641,0,0,1.0,0.0,2,0,3,1,4,7,6,0,0,Attchd,2008.0,3,3.0,885.0,3,3,2,0,95,0,0,0,0,0,0,No Misc Feature,0,1,2009,WD ,Normal,0.005462213925188412,0.11346193735739474,0.2881144990665837,1.0,2.75,1.0,1,1
534176060,1381,197500,20,RL,78.0,9360,Pave,No Alley Access,3,Lvl,1,Inside,0,NWAmes,Norm,Norm,1Fam,1Story,5,6,1972,2006,Hip,CompShg,Plywood,Plywood,No Veneer,0.0,1,2,CBlock,3,3,1,5,982.0,1,0.0,179.0,1161.0,GasA,2,Y,3,1381,0,0,1.0,0.0,1,1,3,1,3,5,6,1,3,Attchd,1972.0,2,2.0,676.0,3,3,2,0,0,0,0,0,0,0,0,No Misc Feature,0,3,2010,WD ,Normal,0.008333333333333333,0.14754273504273505,0.3438034188034188,1.0,2.625,0.8,38,4
527302110,2073,210000,20,RL,85.0,13175,Pave,No Alley Access,3,Lvl,1,Inside,0,NWAmes,Norm,Norm,1Fam,1Story,5,5,1978,1988,Gable,CompShg,Plywood,Plywood,Stone,119.0,1,2,CBlock,4,3,1,5,790.0,3,163.0,589.0,1542.0,GasA,2,Y,3,2073,0,0,1.0,0.0,2,0,3,1,2,7,5,2,3,Attchd,1978.0,1,2.0,500.0,3,3,2,349,0,0,0,0,0,0,3,No Misc Feature,0,2,2010,WD ,Normal,0.0064516129032258064,0.15734345351043644,0.31233396584440226,1.0,2.75,0.6000000000000001,32,22
909425270,1740,219500,70,RL,75.0,13125,Pave,No Alley Access,3,Lvl,1,Inside,0,Crawfor,Norm,Norm,1Fam,2Story,6,5,1940,1984,Gable,CompShg,Wd Sdng,Wd Sdng,No Veneer,0.0,1,2,CBlock,3,3,1,4,410.0,1,0.0,390.0,800.0,GasA,2,Y,3,960,780,0,0.0,0.0,1,1,3,1,2,6,6,2,4,Attchd,1940.0,1,1.0,240.0,3,3,2,0,0,0,0,0,0,0,0,No Misc Feature,0,7,2007,CWD,Normal,0.005714285714285714,0.13257142857142856,0.2118095238095238,0.5517241379310345,1.875,0.6000000000000001,67,23
527404050,914,133000,20,RL,66.0,7920,Pave,No Alley Access,3,Lvl,1,Inside,0,NAmes,Norm,Norm,1Fam,1Story,4,4,1970,2002,Gable,CompShg,HdBoard,HdBoard,BrkFace,32.0,1,2,CBlock,3,3,1,5,81.0,6,619.0,214.0,914.0,GasA,4,Y,3,914,0,0,0.0,0.0,1,0,3,1,4,5,6,0,0,Attchd,1970.0,2,1.0,368.0,3,4,2,120,0,0,0,0,0,0,0,No Misc Feature,0,10,2007,WD ,Normal,0.008333333333333333,0.1154040404040404,0.2772727272727273,1.0,1.0,1.0,37,5
905480150,1096,79000,50,RL,60.0,9600,Pave,No Alley Access,3,Lvl,1,Corner,0,Edwards,Artery,Norm,1Fam,1.5Fin,5,4,1924,1950,Gable,CompShg,Wd Sdng,Wd Sdng,No Veneer,0.0,1,2,BrkTil,3,3,1,1,0.0,1,0.0,572.0,572.0,Grav,1,N,1,572,524,0,0.0,0.0,1,0,2,1,2,5,6,0,0,No Garage,1924.0,0,0.0,0.0,0,0,0,0,8,128,0,0,0,0,0,No Misc Feature,0,4,2008,WD ,Normal,0.00625,0.11416666666666667,0.17375,0.5218978102189781,1.0,0.6000000000000001,84,58
903231090,1409,126000,50,RM,50.97412759261854,6240,Pave,No Alley Access,3,Lvl,1,Inside,0,BrkSide,Norm,Norm,1Fam,1.5Fin,5,4,1938,1950,Gable,CompShg,VinylSd,VinylSd,No Veneer,0.0,1,2,BrkTil,3,3,1,2,52.0,1,0.0,809.0,861.0,GasA,3,Y,3,861,548,0,1.0,0.0,1,1,3,1,2,6,6,1,4,Detchd,1968.0,1,2.0,528.0,3,3,2,225,0,84,0,0,0,0,0,No Misc Feature,0,3,2007,WD ,Normal,0.008168930703945278,0.22580128205128205,0.4483974358974359,0.6110716820440029,2.625,0.6000000000000001,69,57
531375120,1114,155000,20,RL,66.0,13695,Pave,No Alley Access,3,Lvl,1,Inside,0,SawyerW,RRAe,Norm,1Fam,1Story,5,4,2003,2004,Gable,CompShg,VinylSd,VinylSd,No Veneer,0.0,1,2,PConc,4,3,1,6,814.0,1,0.0,300.0,1114.0,GasA,4,Y,3,1114,0,0,1.0,0.0,1,0,3,1,3,6,6,0,0,Detchd,2004.0,1,2.0,576.0,3,3,2,0,78,0,0,0,0,0,0,No Misc Feature,0,7,2008,WD ,Normal,0.004819277108433735,0.08134355604235122,0.20474625775830596,1.0,1.75,0.8,5,4
906201021,1061,162000,80,RL,74.0,10778,Pave,No Alley Access,2,Lvl,1,Inside,0,SawyerW,Feedr,Norm,1Fam,SLvl,6,5,1990,1991,Gable,CompShg,HdBoard,HdBoard,No Veneer,0.0,2,2,PConc,4,3,1,6,460.0,5,286.0,308.0,1054.0,GasA,3,Y,3,1061,0,0,1.0,0.0,1,1,1,1,3,4,6,0,0,Attchd,1990.0,1,2.0,462.0,3,3,2,114,36,0,0,0,0,0,0,No Misc Feature,0,7,2009,WD ,Normal,0.006865837817776953,0.09844126925218037,0.23909816292447578,1.0,2.625,0.8,19,18
531371070,1696,188000,60,RL,68.0,10110,Pave,No Alley Access,3,Lvl,1,Inside,0,SawyerW,Norm,Norm,1Fam,2Story,5,4,2003,2003,Gable,CompShg,VinylSd,VinylSd,No Veneer,0.0,2,2,PConc,4,3,2,6,80.0,5,555.0,200.0,835.0,GasA,4,Y,3,835,861,0,1.0,0.0,2,1,3,1,3,7,6,0,0,Attchd,2003.0,2,2.0,542.0,3,3,2,143,66,0,0,0,0,0,0,No Misc Feature,0,7,2008,WD ,Normal,0.006726013847675569,0.16775469831849654,0.3039564787339268,0.49233490566037735,3.625,0.8,5,5
528390100,2448,402000,60,RL,52.0,46589,Pave,No Alley Access,1,Lvl,1,CulDSac,0,NoRidge,Norm,Norm,1Fam,2Story,7,6,1994,2005,Hip,CompShg,VinylSd,VinylSd,BrkFace,528.0,2,2,PConc,4,4,1,6,1361.0,3,180.0,88.0,1629.0,GasA,4,Y,3,1686,762,0,1.0,0.0,2,1,4,1,3,8,6,1,3,Attchd,1994.0,2,3.0,711.0,3,3,2,517,76,0,0,0,0,0,0,No Misc Feature,0,7,2009,WD ,Normal,0.0011161432956277233,0.05254459207108974,0.10277104037433729,0.6887254901960784,3.625,0.8,15,4
906200230,1822,228500,50,RL,104.0,23920,Pave,No Alley Access,3,Lvl,1,Inside,0,SawyerW,Feedr,Norm,1Fam,1.5Fin,5,4,1984,1984,Gable,CompShg,Wd Sdng,Wd Sdng,No Veneer,0.0,1,2,CBlock,3,3,1,1,0.0,1,0.0,1105.0,1105.0,GasA,4,Y,3,1105,717,0,0.0,0.0,2,0,4,1,3,7,4,1,1,Attchd,1984.0,1,2.0,515.0,3,3,1,0,195,1012,0,0,444,2,0,No Misc Feature,0,4,2007,WD ,Normal,0.004347826086956522,0.0761705685618729,0.14389632107023412,0.606476399560922,2.0,0.8,23,23
907420040,1396,170000,60,RL,85.0,11069,Pave,No Alley Access,3,Lvl,1,Corner,0,CollgCr,Norm,Norm,1Fam,2Story,5,4,2007,2007,Gable,CompShg,VinylSd,VinylSd,No Veneer,0.0,2,2,PConc,4,3,1,1,0.0,1,0.0,608.0,608.0,GasA,4,Y,3,608,788,0,0.0,0.0,2,1,3,1,3,6,6,1,4,BuiltIn,2007.0,3,2.0,440.0,3,3,2,100,36,0,0,0,0,0,0,No Misc Feature,0,7,2009,WD ,Normal,0.007679103803414943,0.12611798717137954,0.22079681994760142,0.4355300859598854,2.875,0.8,2,2
